userName,score,content,at,thumbsUpCount,source,category
Jose Goris,1,unable add item cart option buy,2026-02-27 10:40:51,1,ali-express_reviews,other
Rebecca South,1,20 shipping robbery no matter much buy deceiving wont leave alone,2026-02-27 10:27:59,1,ali-express_reviews,delivery_shipping
Iyanu Iyamu,3,experience great suggest change delivery partner speed nigeria experience day concerning delivery appalling better still charge fee delivery,2026-02-27 10:16:26,0,ali-express_reviews,delivery_shipping
David iwu,3,nice app customer service good,2026-02-27 10:05:12,0,ali-express_reviews,app_usability
Hem Bahadur,5,awesome,2026-02-27 09:53:21,0,ali-express_reviews,other
Waliyat Imran,1,rate zero star heartless people wont refund money telling send evidence baby coughing choking nipple replacement complained refund money no sympathy human feeling whatsoever im disappointed trusted height wickedness,2026-02-27 09:49:42,4,ali-express_reviews,refund_return
Jon L,1,avoid refuse let shop due ridiculous check goodbye arsehole,2026-02-27 09:24:36,1,ali-express_reviews,other
Hesham Musabeh,1,poor customer support please use paypal protect payment,2026-02-27 09:16:30,2,ali-express_reviews,customer_service
Bronwynne Theodossio,1,should n't use app purchase,2026-02-27 09:15:32,1,ali-express_reviews,app_usability
Roy Ellis,5,no issue site delivery product described good information package,2026-02-27 06:54:07,0,ali-express_reviews,delivery_shipping
Kamorudeen Ganiyu,5,excellent,2026-02-27 06:32:16,0,ali-express_reviews,other
James Brunette,1,great randomly done receive order zero recourse,2026-02-27 06:18:08,1,ali-express_reviews,other
kerry powell,1,cant believe shipping price one item wanted 10800 shipping test ridiculous coming some place temp free shipping could get item temp would done stock never purchasing anything age,2026-02-27 05:58:56,1,ali-express_reviews,delivery_shipping
Dan Snively,5,far pleased app service reasonably priced product fast tracked shipping,2026-02-27 05:28:18,0,ali-express_reviews,delivery_shipping
Xander,1,pretty u say get coupon item doe n't arrive stated date delayed change date say,2026-02-27 04:51:27,1,ali-express_reviews,other
SMILE JESUS LOVE U,1,many popups,2026-02-27 03:44:14,0,ali-express_reviews,other
Gentry Edwards jr,5,five star giving first time user chance purchasing item ready make use everyday life thanks gentry j edward jr 87,2026-02-27 03:31:37,0,ali-express_reviews,other
Mr E,1,didst receive product full half requested refund refusing saying picture sent done show problem even though received box empty space half product shipping take twice long ebay amazon even temp way way faster app product temp expensive,2026-02-27 01:28:52,3,ali-express_reviews,delivery_shipping
Wayne Beitzel,5,get want go bargain shopping,2026-02-27 00:47:02,0,ali-express_reviews,other
Achraf Mouhsine,1,السعر مرتفع جدا,2026-02-27 00:14:55,0,ali-express_reviews,other
Wanda Rigsby,1,done want app live never used live tried everything stop getting email live even deleted app download try log didst work deleted app im still getting email not want app please done send anymore email,2026-02-26 23:56:57,1,ali-express_reviews,app_usability
D,1,price change quickly not always lower cart time add want cart not depend price stay short amount time new customer say get lower price give price cart not ordered yet finding lower price app online price increase lot app playing game save money price increase take way long save little hard see difference similar item,2026-02-26 23:43:35,3,ali-express_reviews,pricing_discount
donte vail,1,barely support cashapp card,2026-02-26 23:12:29,0,ali-express_reviews,customer_service
Ad,1,poor service ordered part never arrived wont refund joke careful platform,2026-02-26 23:06:52,0,ali-express_reviews,refund_return
Ben Martin,3,200 price hike account bad review range product good delivery terrible always excited find stuff need website disappointed see delayed delayed delayed three week delivery window long enough delivery date keep getting pushed annoying,2026-02-26 23:04:22,2,ali-express_reviews,delivery_shipping
Martin Roa,5,price place still go place get surprisingly quality good give shot also talk directly seller question answer quickly not robot 99 time sceptical app,2026-02-26 19:38:02,0,ali-express_reviews,product_quality
Charles Guzman,1,scammer,2026-02-26 19:19:25,1,ali-express_reviews,other
Joseph Kumi,4,ok satisfied,2026-02-26 18:13:28,0,ali-express_reviews,other
Farah Naz,5,best online product,2026-02-26 17:51:38,0,ali-express_reviews,other
Vako Maglakelidze,1,cool fri ai ad fake everything fake,2026-02-26 17:43:59,1,ali-express_reviews,product_quality
Peah Dorante,5,aliexpress cheap easy use price fantabulous many different variety pick recommend everyone download rated app 5 star pee palmerston,2026-02-26 16:29:38,0,ali-express_reviews,pricing_discount
Rilwanu Maiwada,4,excellent,2026-02-26 14:57:10,0,ali-express_reviews,other
tracy nyaoro,5,excellent,2026-02-26 14:46:00,0,ali-express_reviews,other
Smoothie “Smoothie”,1,scam website done receive product done replace refund even say everywhere website lost almost hundred euro support say git god sad bye bye edit support said low u mad,2026-02-26 14:45:29,2,ali-express_reviews,refund_return
Esther Ayoo,4,first time shopping aliexpress experience good store communication point good took long arrive kenya didst receive expected date,2026-02-26 13:57:12,0,ali-express_reviews,other
Abenether shumet,3,nice update filter not working specially free shipping option not accurate shipping expensive,2026-02-26 13:45:54,0,ali-express_reviews,delivery_shipping
Starme Lipox,5,first would like congratulate aliexpress wonderful job nowadays shipment ghana slow compared past year would like board member address issue behalf fix problem facing hope humble request put consideration thanks,2026-02-26 12:42:21,5,ali-express_reviews,app_usability
Bojan Petreski,1,impossible exchange diamond shopping credit daily refresh gone within millisecond contacted customer service told many people try grab reward every day run right start exchange encouraged keep trying trying last month absolutely no success point collecting diamond feel pointless misleading since realistically no chance redeem,2026-02-26 12:39:09,1,ali-express_reviews,customer_service
Tracy Green,1,temp better price,2026-02-26 12:35:42,1,ali-express_reviews,pricing_discount
Jason Armfield,3,okay cheap thing game lead 30 day 100 day challenge win point never cash challenge irritating task like completing 10 level rush game worst longest play,2026-02-26 12:00:53,0,ali-express_reviews,pricing_discount
C D,1,shopping credit earn near impossible use aliexpress encourages user earn shopping credit watching ad playing game take many many hour earn enough shopping credit exchange actual dollar amount try exchange credit available day gone less one second aliexpress must know customer little chance getting dollar credit yet done really let customer know,2026-02-26 10:07:40,64,ali-express_reviews,ads_promotions
Shaikh Akbar,1,first time issue aliexpress customer service frequent shopper received product issue uploaded picture proof aliexpress didst approved yet keep showing message lack evidence no idea evidence want even send message seller seller read message,2026-02-26 09:50:45,2,ali-express_reviews,customer_service
Michael Anderson,5,love app quick shipping cheep price easy use fun game earn point far favourite shopping app,2026-02-26 07:31:54,0,ali-express_reviews,delivery_shipping
Isra Al-hakim,3,not sure happening app lately glitching lot singing become real pain keep signing still tell sign,2026-02-26 07:30:32,0,ali-express_reviews,app_usability
Sean Gribben,1,tried scam,2026-02-26 06:28:18,1,ali-express_reviews,scam_trust
Sven Jesper,1,one annoying confusing shop apps buy want uninstall,2026-02-26 05:58:15,1,ali-express_reviews,other
TriLife,1,totally overcrowded app much going order information can not sorted one stream data update delivery information etc often repeated cant find information matter can not turn promo spam slider go back allow product good app positively useless stick website,2026-02-26 01:43:09,3,ali-express_reviews,delivery_shipping
Cristina Sanchez,5,best company ever great customer service lot company learn loyalty mean ditched stein long time ago,2026-02-26 01:41:50,0,ali-express_reviews,customer_service
Sincere Sanders,3,no im good,2026-02-26 01:23:23,0,ali-express_reviews,other
Nick Worrell,1,customer service nightmare package fast shipping selected till never arrive time never fulfill claim refund 1 late coupon next order multiple package separate order ordered month ago talking customer service doe n't yield anything false understanding fake sympathy infuriating especially feed fake tracking number want sign amazon view tracking info,2026-02-26 01:05:18,5,ali-express_reviews,delivery_shipping
Elizabeth Grimes,1,not helpful took money debit card not tell could,2026-02-26 00:29:52,1,ali-express_reviews,other
Ayesha Siddiqui,2,much tax pakistan,2026-02-26 00:22:58,0,ali-express_reviews,pricing_discount
Susannah Blood,5,company responds quickly,2026-02-26 00:11:27,0,ali-express_reviews,other
marcia Crumpton,1,thanks place order not deliver item not issue type refund sent screenshot us said unpaid postage item not delivered uninstalled kept item refund,2026-02-25 23:30:14,1,ali-express_reviews,delivery_shipping
Colin Biggs,1,not getting delivery address spent 150,2026-02-25 23:05:10,1,ali-express_reviews,delivery_shipping
THE D3AD P1X3L,1,terrible app keep loading,2026-02-25 21:41:22,1,ali-express_reviews,app_usability
Laura,1,awful experience cant purchase anything sends loop signing never able finish order uninstall ed minute,2026-02-25 21:10:32,1,ali-express_reviews,other
Mary Lanier,3,like temp easy get trouble keep wanting spend money done always,2026-02-25 20:48:08,0,ali-express_reviews,other
Jan Rebekah,1,ordered mosquito killing lamp not working also rest product ordered low quality,2026-02-25 20:04:06,1,ali-express_reviews,product_quality
Brandy Jones,1,shop ali express often year live never problem purchased wig feb 4th feb 9th marked delivered never received contacted live chat explained never received purchase sent called proof delivered look proof picture different place stair next pic address int mine explained still haven made right im pissed,2026-02-25 19:38:38,1,ali-express_reviews,other
Cannon “Cannon”,1,everything seems rip offs another product lead uninformed customer buying product incorrect description getting wanted simply done believe spent hundred nothing authentic nothing made far without broken piece similar issue,2026-02-25 18:06:48,2,ali-express_reviews,product_quality
Simon Pickering,1,frustrating sneaky advertising example find ad 10 time picked specific 100every time try send item back get locked account robot try talk beyond uselesslike talking bunch scammer pakistanindiaby end conversation pant taken money moral storythese people scammer hind behind bent law,2026-02-25 16:38:15,2,ali-express_reviews,ads_promotions
Beckie Tharp,5,great,2026-02-25 16:09:41,0,ali-express_reviews,other
Rise_Above,5,much going app game sale app lag lot,2026-02-25 15:19:28,0,ali-express_reviews,app_usability
Sime akter,5,tell u optional,2026-02-25 14:38:01,0,ali-express_reviews,other
Richard Connor,1,poor,2026-02-25 14:36:02,0,ali-express_reviews,other
XQFXUOGL FDSMKLIP,1,,2026-02-25 13:51:41,0,ali-express_reviews,other
Simon Wright,1,terrible customer service need return item wont provide clear return address large item cant use po box courier large send postal service keep getting given useless instruction going circle frustrating tried 6 time get address keep getting answer follow instruction none read request terrible,2026-02-25 13:18:52,2,ali-express_reviews,delivery_shipping
Muhammad Eissa,1,eu resident open complaint etc get aliexpress legal info ask ai case frustrating package lost ask call carrier refused share loss report because not sender request refund 5 time rejected 5 time still loop done know get money back,2026-02-25 12:54:53,1,ali-express_reviews,delivery_shipping
Siraj Ahmed,1,seller delivers defective item,2026-02-25 12:49:10,1,ali-express_reviews,other
Kyra Robins,1,amount pop ups cant buy unless want put stuff basket deal not product deal click something take pay ad bad temp,2026-02-25 12:42:06,1,ali-express_reviews,pricing_discount
Joshua Billman,1,trash done waist time claim 3 item 99 cent click pay charged 14 dollar joke click bait 100000000 ill never suggest app anyone,2026-02-25 11:26:10,1,ali-express_reviews,app_usability
Kelly McCloy,2,there many bug app atm scroll thru feed click item not super slow show completely different item throw algorithm feed continues shoe item agent interest haven even able place first order get benefit welcome deal give looking frustration,2026-02-25 08:34:32,4,ali-express_reviews,pricing_discount
George Shimo,5,good,2026-02-25 08:24:42,0,ali-express_reviews,other
Igwenagu Ifeoma,5,app good doe n't hidden charge,2026-02-25 07:50:46,0,ali-express_reviews,pricing_discount
Redge Jelliman,1,buying aliexpress easy receiving parcel nightmare,2026-02-25 05:50:14,1,ali-express_reviews,other
David Lim,1,worst experience make official report regarding seller make fake listing url section not correct hence clearly right one first last app disappointment,2026-02-25 05:47:23,1,ali-express_reviews,product_quality
John Murray,1,avoid beware android device buy there load fake device salad return good they 'll provide photo return label you 'll print mail company wont print,2026-02-25 05:46:15,1,ali-express_reviews,refund_return
Mohammed sameh elawady,1,شركة حراميه قمت بطلب منتج وظهر ان به خلل لا يعمل وعندما طالبت بأرجاعه قالو انهم لا يستطيعون الارجاع ويجب ان اذهب لشركه مختصه بالشحن وارسل لهم الطرد مغلف ثم يتم فحصه الى اخره مع العلم طلب الارجاع تم في نفس يوم الاستلام,2026-02-25 04:57:02,1,ali-express_reviews,other
Nia Pia,1,scam,2026-02-25 04:54:57,1,ali-express_reviews,scam_trust
M Wahid,1,bad app,2026-02-25 04:44:56,1,ali-express_reviews,app_usability
AHMED SALEH,1,scammer,2026-02-25 04:23:16,1,ali-express_reviews,other
J C,1,turn damned annoying music,2026-02-25 04:02:48,1,ali-express_reviews,other
Logan King,5,love app everything work ton unbelievably cheap thing amazing quality 1000 better temp never knew app existed cant live without,2026-02-25 03:10:54,1,ali-express_reviews,product_quality
Cyrus taba,1,entered number asked email every time entered asked tried two different one still,2026-02-25 03:07:07,1,ali-express_reviews,ads_promotions
Sharon Rees,5,excellent service,2026-02-25 02:34:17,0,ali-express_reviews,customer_service
Dale DuBowik,1,hack personal info see,2026-02-25 02:20:24,1,ali-express_reviews,other
denngsi,1,horrible experience sold defected phone stopped charging 2nd day online support always giving false hope robotic email answer decline gave video document proof could not charge bill verified phone repair shop saying phone taken apart someone else company make not even new get phone value proof not good enough never hated shop like much,2026-02-25 02:05:57,2,ali-express_reviews,pricing_discount
Bonnie Burton,2,used good no matter much money got card want accept paypal got there unreasonable used like easy pay checkout enough money buy anything improve app im uninstalling app many problem,2026-02-25 01:50:12,0,ali-express_reviews,app_usability
Colleen Williams,5,excellent,2026-02-25 00:49:27,0,ali-express_reviews,other
Mr Sin,2,bad experience done buy electric stuff mostly disappointed started returning item said first return free not others going give one star non electric item good cheap,2026-02-25 00:03:01,0,ali-express_reviews,refund_return
Angelia Pleasent,5,im happy everything,2026-02-25 00:00:27,0,ali-express_reviews,other
ghvzt,2,done know done use done use,2026-02-24 23:13:09,0,ali-express_reviews,other
Diane Bausch,1,took nearly 1 month get country get email say delivery unsuccessful starting think live scared no idea courier track parcel not happy,2026-02-24 22:32:29,1,ali-express_reviews,delivery_shipping
Mustafa,1,not straight point,2026-02-24 22:14:00,1,ali-express_reviews,other
Nikodemus Niinkoti,5,im happy app l received order time,2026-02-24 21:48:57,0,ali-express_reviews,app_usability
Haroon tariq,4,app amazing separate menu affiliate also refer buyer product seller response customer not promising usually send customer container house throughout journey no response satisfied customer hopefully ali solve matter,2026-02-24 21:16:15,0,ali-express_reviews,app_usability
Osagie Osas,5,tough still work last,2026-02-24 21:09:04,0,ali-express_reviews,other
Del,5,give 5 star however could would give 5 star apparently let anybody sell aliexpress wife ordered 6 item package never got tracked four five time day six month ago delivery man said sheila refused sign would not want package 5 six refunded 6th refused refund insists received although delivery say not screen store,2026-02-24 19:21:14,1,ali-express_reviews,delivery_shipping
Fahad Al Maliki,2,problem return item not return back not buy something expensive piece advice money fly any,2026-02-24 19:12:46,1,ali-express_reviews,refund_return
Artak Khashkhashyan,1,much wrong damaged item absolutely not recommended,2026-02-24 19:08:10,3,ali-express_reviews,product_quality
Hafiz #21,5,easy buy,2026-02-24 18:05:58,0,ali-express_reviews,other
Zaid Bhatti,1,horrible app horrible people passionately hate co probably assaulting someone money not accept return request not recommend wanting purchase item bulk lot,2026-02-24 17:59:08,2,ali-express_reviews,refund_return
David,3,edit ai customer support service poor ai previous45 probably best place online shopping reliable scammer exists purchase ok aliexpress doe n't deserve blame scammer use make change drastically nerf scammer,2026-02-24 16:14:15,1,ali-express_reviews,customer_service
stephen amos,5,good range product,2026-02-24 15:49:30,0,ali-express_reviews,other
William Khoemarga,1,apps probably scam,2026-02-24 14:45:54,1,ali-express_reviews,scam_trust
Sir Meowington,1,probably never buy unless stop using speed way make sure shipping int coming going postal proper delivery service like fedex ups,2026-02-24 14:45:03,2,ali-express_reviews,delivery_shipping
Ronishia Towns,5,all package delivered app not scam all actual money costed 306 item 2 free plus discount 3 item came house today think one day actually,2026-02-24 14:44:46,0,ali-express_reviews,delivery_shipping
Steve C,2,although app bloated collecting point etc there plenty choice delivery relatively quick plenty notification update big problem either done receive item incorrect item ordered simply faulty problem begin even sending plenty photo comprehensive description video aliexpress usually side seller problem int resolved ordering aliexpress last resort,2026-02-24 14:03:47,10,ali-express_reviews,delivery_shipping
Richard Menhinick,3,app not perform well tablet text big display area restricted portrait mode making difficult find select product quickly even current large screen phone make app look clumsy amateurish difficult use,2026-02-24 13:20:54,1,ali-express_reviews,app_usability
Nay Nay,5,love,2026-02-24 13:19:37,0,ali-express_reviews,other
Robert Juda,1,got robbed money beware buyer,2026-02-24 12:03:26,2,ali-express_reviews,other
MONDI BUNGAJA,1,app allows costume collect every package place place extra charge product buy even pay shipping also give subcontractor make u pay extra payment delivery albania done use app,2026-02-24 12:00:33,2,ali-express_reviews,delivery_shipping
Simon Hall,1,terrible customer service wrong size item delivered messaged choice support photo showing wrong sized item customer service didst understand difference size ordered size sent rejected return even item sent back update reply tried customer service 3 time time rejected return could n't metric size ordered 13mm size received 14mm size photo showed 14mm rejected every time use temp,2026-02-24 11:57:27,3,ali-express_reviews,refund_return
David Sykes,1,horrible logistics no package no refund,2026-02-24 11:22:47,2,ali-express_reviews,delivery_shipping
Rainer S.,1,use aliexpress cheap item prepared write case 10 order addressed correctly arrived2 got stuck week 7 got dumped nearby no 11 arrived airport jan 31 want handed custom 17 day custom cleared 11 hr 7 day later without even bother arrange last mile local courier recipient contactable aliexpress want contact courier china chinese website no endconsumer support,2026-02-24 11:22:26,2,ali-express_reviews,delivery_shipping
Alex M,2,great variety good price there lot time wasting app excessive notification stupid game,2026-02-24 09:45:19,1,ali-express_reviews,pricing_discount
Piter,1,sent broken airline control panelthey wont send new one wont refund money many store aliexpress sell defective good problematic get money back appeal result aliexpress customer service regarding request carefully revisited proof provided including newly updated proof found proof not effective enough prove claim request exceeded aliexpress protection period,2026-02-24 09:23:51,3,ali-express_reviews,refund_return
Megan Ramdin,2,hi wish say something positive feeling disappointed placed order paid still waiting delivery sent email no avail seems like place might get response contact tried tracking order placed order via google suppose the 3rd party also downloaded app cant reason track order not show any help please rosa megan,2026-02-24 09:17:55,1,ali-express_reviews,delivery_shipping
becky wise,5,highly recommend no trick advertisement work perfectly no hidden fee purchase best app,2026-02-24 09:14:29,0,ali-express_reviews,pricing_discount
Maysoon Abdelhamid,5,رائع,2026-02-24 07:50:29,0,ali-express_reviews,other
Tommy Yang,1,everyone head done shop scammer app not give u refund put ur account creditchina seller scammersits better u go amazon ebay,2026-02-24 07:20:16,2,ali-express_reviews,refund_return
Jayden Hendy,5,great,2026-02-24 06:35:17,0,ali-express_reviews,other
ザカリーエイケン（Aiken）,4,update experience aliexpress improved bit useful part need someone day project repair not ideal everyday purchase since shipping expensive overall ok,2026-02-24 05:40:13,0,ali-express_reviews,delivery_shipping
Zoltan Bartha,5,good app tracking work great,2026-02-24 04:55:03,0,ali-express_reviews,delivery_shipping
Mil .Wanmoon,5,literally cool bro thought scam sorry actually not like thing affordable get benefit new member order arrive based come sometimes come late that reasonable honestly oh package arrive safely live already got many thing love aliexpress da goat fr,2026-02-24 04:44:42,0,ali-express_reviews,delivery_shipping
Cresta Bills,1,im grateful read review that sell right away also save lot apparently frustration waisted time especially shipping that way long store id cheap no way ill stick amazon temp others sufficient no headache sanity shipping return policy,2026-02-24 02:40:25,2,ali-express_reviews,delivery_shipping
Shadell Beggs,1,not giving money back,2026-02-24 02:17:08,2,ali-express_reviews,other
Keandre Singleton,2,ordering really slow,2026-02-24 02:13:51,2,ali-express_reviews,app_usability
Among us,1,many ad stealing data without permission,2026-02-24 01:59:00,2,ali-express_reviews,ads_promotions
jason packer,4,navigation requires backtrack main screen go account annoying,2026-02-24 01:38:21,0,ali-express_reviews,other
Jt Bradshaw-Smith,1,didst give package,2026-02-24 01:36:45,1,ali-express_reviews,delivery_shipping
the trash gremlin,5,great app problem fixed quickly,2026-02-24 00:01:01,0,ali-express_reviews,app_usability
Muhammad Waseem,5,happy,2026-02-23 23:56:31,0,ali-express_reviews,other
Gauge Mullins,5,mon said really good app opinion actually get free stuff,2026-02-23 23:32:49,0,ali-express_reviews,app_usability
رواد التاجوري,5,cool,2026-02-23 23:09:53,0,ali-express_reviews,other
Lisander Doda,1,even report email spam change sender address not possible stop email not sign,2026-02-23 22:36:40,1,ali-express_reviews,ads_promotions
Lester Campillo,1,terrible service misdeliver package tell pound sand talk courier purchase store told talk shipper hire make sure go credit card still get money back better yet done buy app developer response edit think talked customer service told contact courier would not help not even appeal kept denied courier misdelivered,2026-02-23 22:27:30,2,ali-express_reviews,delivery_shipping
Hazem Ali,1,ordered product aliexpress arrived faulty returning became nightmare delivery service repeatedly missed scheduled appointment around 56 time causing major inconvenience top aliexpress customer service failed properly address issue repeatedly declined return despite fault side hassle faulty item no resolution aliexpress not refund amount not ordering,2026-02-23 22:24:36,13,ali-express_reviews,delivery_shipping
Rini Baxi,2,ordered product aliexpress arrived faulty returning became nightmare delivery service repeatedly missed scheduled appointment around 56 time causing major inconvenience top aliexpress customer service failed properly address issue repeatedly declined return despite fault side hassle faulty item no resolution aliexpress not refund amount not using platform,2026-02-23 22:24:04,0,ali-express_reviews,delivery_shipping
MALCOLM RICHARDS,2,showed 6 lamp bundle one arrived remote not work,2026-02-23 22:23:59,0,ali-express_reviews,other
Zarmeena Khan,1,scam fraud banned,2026-02-23 22:21:50,1,ali-express_reviews,scam_trust
Lorenz Meier,1,terrible experience,2026-02-23 21:05:05,1,ali-express_reviews,other
Bernard Eardley,5,got lot thing money,2026-02-23 21:04:26,0,ali-express_reviews,other
Joe Herig,1,custom service horrible sent completely different doll one order paid 68 customer service lady said come clothes blue eye lied got nude doll eye keep falling hair wont stay head return police make wait 90 day said get return not guaranteed inspect return even fault not recommend store im done shopping,2026-02-23 20:05:28,2,ali-express_reviews,refund_return
Tom H,1,item cart changed price moment added new payment method credit card cheaper one doubled 086 230 around 10 15 euro ridiculous pretty sure legal country really think people gon na fall and check 150 money planned reported,2026-02-23 19:20:13,1,ali-express_reviews,pricing_discount
Gagandeep Tahim,1,worst customer service,2026-02-23 19:10:50,1,ali-express_reviews,customer_service
David Wilson,4,great,2026-02-23 15:25:05,0,ali-express_reviews,other
Melicho Mduda,5,best app ever based honest no update product price product price low ali express still high,2026-02-23 15:04:58,0,ali-express_reviews,pricing_discount
Jack Gartland,1,sold data within couple hour,2026-02-23 14:52:33,1,ali-express_reviews,other
Philip Quinn,1,want return something ignore you tried contact customer support get robot telling working tit simple case sent wrong stuff sort tout,2026-02-23 14:44:35,1,ali-express_reviews,refund_return
Terry Steele,4,wish way clear message order you 've already received message center make confusing,2026-02-23 13:49:57,1,ali-express_reviews,other
###,1,bloated limo almost 1 gig storage shopping app way much also loyalty program require playing mini game no fun take much time enable notification prepared flurry notice hard set dozen notification category,2026-02-23 13:14:47,2,ali-express_reviews,app_usability
Robin Gillam,1,claim done receive item get refund contacted let know received order except elsa wand ordered granddaughter treated like lying escalate case specialist think going try get free item would 2 item didst receive since treated thief im done app update still got b done order rip,2026-02-23 12:02:53,1,ali-express_reviews,refund_return
nickyp234,1,no customer service,2026-02-23 11:29:18,1,ali-express_reviews,customer_service
Muhammad Fawad,1,loser app,2026-02-23 11:04:54,1,ali-express_reviews,app_usability
Shane Williams,1,extremely poor experiencenon delivery item virtually impossible follow ali express,2026-02-23 10:12:48,1,ali-express_reviews,delivery_shipping
asif shaikh,1,stupid customer service poor service disgusting app product worse ever make favour self never use aliexpress rather use chinese app like temp shin,2026-02-23 10:07:06,2,ali-express_reviews,app_usability
Michael C,5,using aliexpress good live not issue take bit time delivery certain product overall quick enough reasonable price amount product unreal anything everything good,2026-02-23 10:03:49,2,ali-express_reviews,delivery_shipping
Terri Turner,5,say amazing price,2026-02-23 09:58:06,0,ali-express_reviews,pricing_discount
Lavanda Violette,1,normal platform buy product gaming platform fun not possible redeem diamond point year simply not allow exchange costumer service useless always escalates case never result issue game reward 2 year waste time done play game not get reward,2026-02-23 09:46:35,5,ali-express_reviews,customer_service
It'sNotJustice ItJustIs,1,initially bad experience guy needed information purchase made ordered thing quickly reminded stopped using,2026-02-23 08:50:42,1,ali-express_reviews,other
Lency Gooden,5,app updated waiting see promotion,2026-02-23 08:13:14,0,ali-express_reviews,app_usability
Amy Winter,1,worst app ever used doe n't deliver package keep saying delivery issue not even sure give refund requested know not get delivered know address not use app plus take long package get u talk bot u issue better sticking amazon temp walmart anywhere else true rip site not use,2026-02-23 07:02:06,1,ali-express_reviews,delivery_shipping
00bartek00bartek00,1,easily misguided positive review product store disappointing experience limited review refund timeframe make easy lowquality seller avoid responsibility product break month leave buyer no option platform extend protection better support honest customer seller,2026-02-23 04:42:28,1,ali-express_reviews,refund_return
bryan walden,5,awesome,2026-02-23 02:52:16,0,ali-express_reviews,other
Scott Fleming,1,impossible redeem game point voucher constantly say restocking game within app complete con never get cash voucher help desk completely useless google need take app fraud still no way get voucher google doe n't care google must remove blatant fraud app store 30 second voucher sold every night impossible get aliexpress conning people,2026-02-23 01:05:26,18,ali-express_reviews,app_usability
Dalila Hm,1,experience went bad since latest update world tour go asking mission loop cant even skip,2026-02-23 00:34:40,1,ali-express_reviews,app_usability
Merritt Rahn,2,tried order several item took forever user unfriendly app ever used tried pay whatever reason would n't take card tried use another card completely erased order tried contact ali virtually impossible immediately uninstalled app,2026-02-23 00:27:27,0,ali-express_reviews,app_usability
MD Mamunur Rashid Mamun,5,everything good,2026-02-22 23:46:36,0,ali-express_reviews,other
Anton Litvin,1,bad user interface lot spam notification difficult search beyond constant ad setting scrambled,2026-02-22 23:44:06,4,ali-express_reviews,ads_promotions
Yasmin Karam,1,live uninstalled app last week they 've shadow banned 2 month point not use auto clickers login different deviceslocations preventing playing favourite game merge bos whole app became painfully slow spoke customer service 45 time give spiel nothing get sorted enough,2026-02-22 23:44:02,1,ali-express_reviews,app_usability
Anouar B,1,much marketing email sims act report spam,2026-02-22 22:58:16,1,ali-express_reviews,ads_promotions
Oliver Kelly,3,not bad bug,2026-02-22 21:08:27,0,ali-express_reviews,app_usability
Omary Mbwana,5,good platform buying good delivery,2026-02-22 20:28:01,0,ali-express_reviews,delivery_shipping
taimur abbasi,3,nice sometimes image item done load,2026-02-22 17:56:32,0,ali-express_reviews,other
Giulia,3,iii question app entirely fast fashion product,2026-02-22 17:49:33,0,ali-express_reviews,app_usability
Muhammad Masood,1,fake company sell fake product,2026-02-22 17:16:30,2,ali-express_reviews,product_quality
Joey J.,3,price low enough app buy without option put cart reason deleted,2026-02-22 15:48:58,0,ali-express_reviews,pricing_discount
John Sweet,1,overall poor quality app product item received seem vary ok although often cheap chinese knock offs not quite matching description would n't recommend need decent quality generally ok cheap alternative done mind risk defective product customer service useless get something faulty quite likely make virtually impossible claim,2026-02-22 15:20:08,33,ali-express_reviews,product_quality
KAYODE AJAYI,5,awesome,2026-02-22 15:01:16,0,ali-express_reviews,other
Trae Patterson,1,much add,2026-02-22 14:52:56,0,ali-express_reviews,other
Geørge.6,1,scam system impossibility redemption many user platform like geddit report soon shopping credit become available often specific time like midnight instantly sold within millisecond user feel cheated time spent playing game earn diamond believing system designed impossible win potentially using bot small allocation,2026-02-22 14:50:17,5,ali-express_reviews,scam_trust
Charbel Elias,1,scam platform bad app bad support bought 2 item received one one received come damage refuse refund refused refund money missing one delivery via australia post done buy app contacted help centre nothing no guarantee purchase via app,2026-02-22 13:04:34,3,ali-express_reviews,delivery_shipping
Jennifer Ponce,1,take money account place order pay 3 99 cent shipping fee tax total came 222 got 222 taken account night woke checked account ended taking 1480 hassle get order cancelled cancelled 2 item still not wanting cancel 3rd item,2026-02-22 12:41:05,4,ali-express_reviews,delivery_shipping
Dale Brown,3,good stuff find annoying constant bombardment add whenever access city app ali one open within find annoying live uninstalled,2026-02-22 12:18:26,0,ali-express_reviews,app_usability
tuan manh vu,1,kind scam show shipping guarantee get coupon package late never seen coupon customer service not helpful done waste time money,2026-02-22 08:36:15,3,ali-express_reviews,delivery_shipping
Nicole O'hehir,1,paid much poster sticker cancelled order never gave money back emailed several time never got back,2026-02-22 08:34:29,4,ali-express_reviews,other
Tara w,1,whats point offering choice bundle order item courier mail company cant never deliver item australia make pal spend money done receive good courier wasting time delivering wrong address steal,2026-02-22 07:49:58,1,ali-express_reviews,delivery_shipping
Matthias,2,bad support experience told there shipping hazardous volatile carcinogen agent labeled shop shipped like regular good without user notice via regular shipping line aliexpress thin packaging english iq poor done even understand two two case contact issue shipping chemical end user like agent even aware necessary safety protocol,2026-02-22 07:35:28,1,ali-express_reviews,delivery_shipping
